,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ETCO2
1970-01-01 01:52:20+00:00,101.38461538461539,103.70833333333333,50.083333333333336,74.66666666666667,89.4608348968105,19.94513201320132
1970-01-01 01:52:21+00:00,101.42307692307692,103.41666666666667,50.083333333333336,74.75,89.27157598499062,19.898927392739274
1970-01-01 01:52:22+00:00,101.23076923076923,103.33333333333333,50.0,74.79166666666667,89.00539399624766,20.019389438943893
1970-01-01 01:52:23+00:00,100.92307692307692,103.33333333333333,50.0,74.66666666666667,88.81613508442776,20.18151815181518
1970-01-01 01:52:24+00:00,101.0,103.25,49.958333333333336,74.54166666666667,88.58841463414635,20.176980198019802
1970-01-01 01:52:25+00:00,101.1923076923077,103.125,49.833333333333336,74.75,88.36069418386492,20.172442244224424
1970-01-01 01:52:26+00:00,101.23076923076923,102.75,50.041666666666664,74.95833333333333,88.28681988742963,20.167904290429043
1970-01-01 01:52:27+00:00,101.42307692307692,101.91666666666667,49.875,74.45833333333333,88.17448405253283,20.16336633663366
1970-01-01 01:52:28+00:00,101.61538461538461,101.25,49.541666666666664,73.95833333333333,88.02368667917449,20.07549504950495
1970-01-01 01:52:29+00:00,101.88461538461539,102.625,49.416666666666664,74.04166666666667,87.83442776735458,20.029290429042906
1970-01-01 01:52:30+00:00,101.96153846153847,104.20833333333333,49.166666666666664,74.20833333333333,88.10670731707317,20.066419141914192
1970-01-01 01:52:31+00:00,101.88461538461539,103.95833333333333,49.666666666666664,74.375,88.37898686679175,20.10354785478548
1970-01-01 01:52:32+00:00,102.15384615384616,103.5,50.208333333333336,74.5,88.3101292927645,20.140676567656765
1970-01-01 01:52:33+00:00,101.84615384615384,103.45833333333333,50.25,74.66666666666667,88.2797332571988,20.136138613861387
1970-01-01 01:52:34+00:00,101.38461538461539,103.20833333333333,50.208333333333336,74.75,88.3647218370177,20.131600660066006
